url,店舗名,住所,電話番号,営業時間,定休日,席数
https://sasp.mapion.co.jp/b/doutor/info/01010974/,ドトールコーヒーショップ 東武浅草地下コンコース店,東京都台東区花川戸１‐４‐１ 東武共同ビルＢ１Ｆ,03-3842-7516,"平　日:
07:00 - 20:00



土曜日:
07:00 - 20:00



日　祝:
07:00 - 20:00",なし,"総席数:
20


禁煙席:
9


喫煙席:
11"
https://sasp.mapion.co.jp/b/doutor/info/01010978/,ドトールコーヒーショップ 光が丘店,東京都練馬区光が丘２‐１０‐１,03-5968-8266,"平　日:
07:30 - 21:30



土曜日:
08:00 - 20:30



日　祝:
08:00 - 20:30",なし,"総席数:
82


禁煙席:
68


喫煙席:
14"
https://sasp.mapion.co.jp/b/doutor/info/01010980/,ドトールコーヒーショップ 新松戸店,千葉県松戸市新松戸４‐５２‐３,047-340-1155,"平　日:
07:30 - 20:00



土曜日:
07:30 - 20:00



日　祝:
07:30 - 20:00",なし,"総席数:
45


禁煙席:
16


喫煙席:
29"
https://sasp.mapion.co.jp/b/doutor/info/01010981/,ドトールコーヒーショップ 八戸新井田店,青森県八戸市新井田字法光野２３‐２,0178-30-2361,"平　日:
10:00 - 20:00



土曜日:
10:00 - 20:00



日　祝:
10:00 - 20:00",なし,"総席数:
25


禁煙席:
25


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01010982/,ドトールコーヒーショップ パルテきたこし店,埼玉県越谷市大沢３‐６‐１ パルテきたこし１Ｆ,048-970-1105,"平　日:
06:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 20:00",なし,"総席数:
60


禁煙席:
45


喫煙席:
15"
https://sasp.mapion.co.jp/b/doutor/info/01010985/,ドトールコーヒーショップ 松戸伊勢丹前店,千葉県松戸市松戸１３０５‐２,047-331-7288,"平　日:
07:00 - 22:30



土曜日:
07:30 - 21:30



日　祝:
08:00 - 21:30",なし,"総席数:
49


禁煙席:
26


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01010986/,ドトールコーヒーショップ 洋光台店,神奈川県横浜市磯子区洋光台４‐１‐１ 中央団地,045-833-2588,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
07:30 - 20:00",なし,"総席数:
54


禁煙席:
34


喫煙席:
20"
https://sasp.mapion.co.jp/b/doutor/info/01010989/,ドトールコーヒーショップ 銀座２丁目店,東京都中央区銀座２‐５‐２,03-5159-0360,"平　日:
07:00 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
68


禁煙席:
51


喫煙席:
17"
https://sasp.mapion.co.jp/b/doutor/info/01010992/,ドトールコーヒーショップ 京王橋本店,神奈川県相模原市緑区橋本２‐３‐２ 京王クラウン街橋本ビル２Ｆ,042-700-6230,"平　日:
07:00 - 22:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
63


禁煙席:
36


喫煙席:
27"
https://sasp.mapion.co.jp/b/doutor/info/01010994/,ドトールコーヒーショップ 上永谷店,神奈川県横浜市港南区丸山台１‐１３‐５,045-849-1090,"平　日:
07:30 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 18:00",なし,"総席数:
46


禁煙席:
23


喫煙席:
23"
https://sasp.mapion.co.jp/b/doutor/info/01010996/,ドトールコーヒーショップ 新大塚駅前店,東京都豊島区南大塚２‐１１‐７,03-5977-8839,"平　日:
07:30 - 21:00



土曜日:
08:00 - 19:00



日　祝:
08:00 - 19:00",なし,"総席数:
31


禁煙席:
15


喫煙席:
16"
https://sasp.mapion.co.jp/b/doutor/info/01010997/,ドトールコーヒーショップ 町田中町店,東京都町田市中町１‐１‐４,042-710-1271,"平　日:
07:30 - 20:00



土曜日:
07:30 - 20:00



日　祝:
07:30 - 20:00",なし,"総席数:
76


禁煙席:
55


喫煙席:
21"
https://sasp.mapion.co.jp/b/doutor/info/01010998/,ドトールコーヒーショップ 砂町銀座店,東京都江東区北砂３‐３５‐２１,03-5665-3516,"平　日:
08:00 - 19:00



土曜日:
08:00 - 19:00



日　祝:
08:00 - 19:00",なし,"総席数:
58


禁煙席:
45


喫煙席:
13"
https://sasp.mapion.co.jp/b/doutor/info/01011000/,ドトールコーヒーショップ 白河店,福島県白河市北中川原１６１-１,0248-27-8209,"平　日:
09:00 - 22:00



土曜日:
09:00 - 22:00



日　祝:
09:00 - 22:00",なし,"総席数:
36


禁煙席:
18


喫煙席:
18"
https://sasp.mapion.co.jp/b/doutor/info/01011001/,ドトールコーヒーショップ ビーンズ赤羽店,東京都北区赤羽１-１-１ ビーンズ赤羽,03-5963-3380,"平　日:
07:30 - 22:00



土曜日:
07:30 - 22:00



日　祝:
08:00 - 21:00",なし,"総席数:
108


禁煙席:
82


喫煙席:
26"
https://sasp.mapion.co.jp/b/doutor/info/01011007/,ドトールコーヒーショップ 西武入間ペペ店,埼玉県入間市河原町２‐１,04-2964-5501,"平　日:
06:30 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
64


禁煙席:
40


喫煙席:
24"
https://sasp.mapion.co.jp/b/doutor/info/01011013/,ドトールコーヒーショップ 初台南口店,東京都渋谷区初台１‐５３‐１ 京王初台駅ビル１Ｆ,03-5333-1060,"平　日:
07:15 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
84


禁煙席:
50


喫煙席:
34"
https://sasp.mapion.co.jp/b/doutor/info/01011014/,ドトールコーヒーショップ 稲田堤店,神奈川県川崎市多摩区菅２‐８‐１,044-948-1591,"平　日:
07:15 - 21:30



土曜日:
07:30 - 21:30



日　祝:
08:00 - 21:00",なし,"総席数:
42


禁煙席:
11


喫煙席:
31"
https://sasp.mapion.co.jp/b/doutor/info/01011016/,ドトールコーヒーショップ 駒沢大学駅前店,東京都世田谷区上馬３‐１８‐１２,03-5712-2524,"平　日:
07:00 - 21:30



土曜日:
07:30 - 21:00



日　祝:
07:30 - 21:00",なし,"総席数:
149


禁煙席:
123


喫煙席:
26"
https://sasp.mapion.co.jp/b/doutor/info/01011018/,ドトールコーヒーショップ エッソプリムローズ朝霞店,埼玉県朝霞市栄町４‐３‐７,048-463-2140,"平　日:
00:00 - 24:00



土曜日:
00:00 - 24:00



日　祝:
00:00 - 24:00",なし,"総席数:
24


禁煙席:
13


喫煙席:
11"
https://sasp.mapion.co.jp/b/doutor/info/01011019/,ドトールコーヒーショップ エッソ秦野中井インターチェンジ店,神奈川県秦野市西大竹７０６‐１,050-3359-8184,"平　日:
04:00 - 03:00



土曜日:
04:00 - 03:00



日　祝:
04:00 - 03:00",なし,"総席数:
44


禁煙席:
34


喫煙席:
10"
https://sasp.mapion.co.jp/b/doutor/info/01011020/,ドトールコーヒーショップ エッソ学園金井店,東京都町田市金井町２９４１‐４,050-3672-1373,"平　日:
04:00 - 03:00



土曜日:
04:00 - 03:00



日　祝:
04:00 - 03:00",なし,"総席数:
39


禁煙席:
25


喫煙席:
14"
https://sasp.mapion.co.jp/b/doutor/info/01011021/,ドトールコーヒーショップ エッソせんげん台店,埼玉県越谷市千間台東３‐６‐１,050-3355-5177,"平　日:
04:00 - 03:00



土曜日:
04:00 - 03:00



日　祝:
04:00 - 03:00",なし,"総席数:
39


禁煙席:
30


喫煙席:
9"
https://sasp.mapion.co.jp/b/doutor/info/01011026/,ドトールコーヒーショップ 目白駅前店,東京都豊島区目白３‐１４‐３ グロワルビル,03-5996-7938,"平　日:
07:00 - 22:00



土曜日:
07:00 - 22:00



日　祝:
07:00 - 21:00",なし,"総席数:
81


禁煙席:
45


喫煙席:
36"
https://sasp.mapion.co.jp/b/doutor/info/01011028/,ドトールコーヒーショップ 三鷹北口店,東京都武蔵野市中町１‐１３‐１,0422-59-1191,"平　日:
07:00 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
57


禁煙席:
42


喫煙席:
15"
https://sasp.mapion.co.jp/b/doutor/info/01011029/,ドトールコーヒーショップ 向河原店,神奈川県川崎市中原区下沼部１７５８,044-431-1908,"平　日:
07:00 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
29


禁煙席:
21


喫煙席:
8"
https://sasp.mapion.co.jp/b/doutor/info/01011033/,ドトールコーヒーショップ 稲毛東口店,千葉県千葉市稲毛区小仲台２‐４‐１０,043-256-3255,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
60


禁煙席:
43


喫煙席:
17"
https://sasp.mapion.co.jp/b/doutor/info/01011036/,ドトールコーヒーショップ 大和鶴間イトーヨーカドー店,神奈川県大和市下鶴間１‐３‐１ イトーヨーカドー大和鶴間店２Ｆ,046-200-0277,"平　日:
09:00 - 22:00



土曜日:
09:00 - 22:00



日　祝:
09:00 - 22:00",なし,"総席数:
80


禁煙席:
48


喫煙席:
32"
https://sasp.mapion.co.jp/b/doutor/info/01011038/,ドトールコーヒーショップ エッソ刀水橋店,群馬県太田市古戸町２３１‐２,050-3628-7199,"平　日:
07:00 - 22:00



土曜日:
07:00 - 22:00



日　祝:
07:00 - 22:00",なし,"総席数:
47


禁煙席:
36


喫煙席:
11"
https://sasp.mapion.co.jp/b/doutor/info/01011043/,ドトールコーヒーショップ 大宮ソニックシティ前店,埼玉県さいたま市大宮区桜木町２‐１９４,048-650-8777,"平　日:
07:30 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
48


禁煙席:
36


喫煙席:
12"
https://sasp.mapion.co.jp/b/doutor/info/01011045/,ドトールコーヒーショップ 東久留米西口店,東京都東久留米市本町１‐５‐２１,042-479-1281,"平　日:
07:30 - 21:00



土曜日:
07:30 - 21:00



日　祝:
08:00 - 20:00",なし,"総席数:
66


禁煙席:
34


喫煙席:
32"
https://sasp.mapion.co.jp/b/doutor/info/01011046/,ドトールコーヒーショップ シャポー市川店,千葉県市川市市川１‐１‐１,047-329-1751,"平　日:
07:30 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
56


禁煙席:
56


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01011047/,ドトールコーヒーショップ アトレ上野店,東京都台東区上野７‐１‐１ アトレ上野,03-5826-5880,"平　日:
07:00 - 22:30



土曜日:
07:00 - 22:30



日　祝:
07:00 - 22:30",なし,"総席数:
66


禁煙席:
41


喫煙席:
25"
https://sasp.mapion.co.jp/b/doutor/info/01011051/,ドトールコーヒーショップ 横須賀大滝町店,神奈川県横須賀市大滝町２‐１６ 第５鈴木ビル１Ｆ,046-824-3991,"平　日:
08:00 - 19:30



土曜日:
09:00 - 19:00



日　祝:
09:00 - 19:00",なし,"総席数:
42


禁煙席:
20


喫煙席:
22"
https://sasp.mapion.co.jp/b/doutor/info/01011056/,ドトールコーヒーショップ エッソ公津の杜店,千葉県成田市公津の杜２‐２７‐１１,0476-29-1531,"平　日:
06:00 - 22:00



土曜日:
06:00 - 22:00



日　祝:
06:00 - 22:00",なし,"総席数:
41


禁煙席:
26


喫煙席:
15"
https://sasp.mapion.co.jp/b/doutor/info/01011057/,ドトールコーヒーショップ エッソ常盤平店,千葉県松戸市金ヶ作騎射立場９３‐１,047-311-2602,"平　日:
06:00 - 01:00



土曜日:
06:00 - 01:00



日　祝:
06:00 - 01:00",なし,"総席数:
47


禁煙席:
34


喫煙席:
13"
https://sasp.mapion.co.jp/b/doutor/info/01011058/,ドトールコーヒーショップ エッソ狩場インター店,神奈川県横浜市保土ケ谷区権太坂１‐３‐３０,045-711-6172,"平　日:
07:00 - 23:00



土曜日:
07:00 - 23:00



日　祝:
07:00 - 23:00",なし,"総席数:
35


禁煙席:
22


喫煙席:
13"
https://sasp.mapion.co.jp/b/doutor/info/01011059/,ドトールコーヒーショップ 三田店,東京都港区芝５‐２７‐１２ 豊田ビル１Ｆ,03-3455-8635,"平　日:
07:00 - 20:00



土曜日:
08:00 - 15:00



日　祝:
-",日曜、祝日,"総席数:
26


禁煙席:
11


喫煙席:
15"
https://sasp.mapion.co.jp/b/doutor/info/01011065/,ドトールコーヒーショップ 銀座柳通り店,東京都中央区銀座１‐９‐１２,03-3535-6638,"平　日:
07:00 - 21:00



土曜日:
07:30 - 20:00



日　祝:
07:30 - 19:00",なし,"総席数:
101


禁煙席:
65


喫煙席:
36"
https://sasp.mapion.co.jp/b/doutor/info/01011067/,ドトールコーヒーショップ 読売ランド駅前店,神奈川県川崎市多摩区西生田３‐９‐２６,044-954-2602,"平　日:
07:00 - 21:00



土曜日:
07:00 - 21:00



日　祝:
07:00 - 21:00",なし,"総席数:
57


禁煙席:
38


喫煙席:
19"
https://sasp.mapion.co.jp/b/doutor/info/01011070/,ドトールコーヒーショップ 湯島春日通り店,東京都文京区湯島３‐４６‐３,03-5812-6240,"平　日:
07:30 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
56


禁煙席:
37


喫煙席:
19"
https://sasp.mapion.co.jp/b/doutor/info/01011071/,ドトールコーヒーショップ 盛岡駅店,岩手県盛岡市盛岡駅前通１‐４８,019-606-5210,"平　日:
07:00 - 20:00



土曜日:
07:00 - 20:00



日　祝:
07:00 - 20:00",なし,"総席数:
60


禁煙席:
41


喫煙席:
19"
https://sasp.mapion.co.jp/b/doutor/info/01011073/,ドトールコーヒーショップ 西国分寺店,東京都国分寺市泉町３‐３５‐１,042-320-5155,"平　日:
07:00 - 21:00



土曜日:
08:00 - 21:00



日　祝:
08:00 - 21:00",なし,"総席数:
69


禁煙席:
39


喫煙席:
30"
https://sasp.mapion.co.jp/b/doutor/info/01011078/,ドトールコーヒーショップ つつじヶ丘店,東京都調布市西つつじケ丘３‐３５‐２９,042-490-6875,"平　日:
07:00 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
72


禁煙席:
45


喫煙席:
27"
https://sasp.mapion.co.jp/b/doutor/info/01011081/,ドトールコーヒーショップ エッソ平塚北店,神奈川県平塚市大神９０９‐１,050-3346-5468,"平　日:
07:30 - 22:00



土曜日:
07:30 - 22:00



日　祝:
07:30 - 22:00",なし,"総席数:
42


禁煙席:
27


喫煙席:
15"
https://sasp.mapion.co.jp/b/doutor/info/01011087/,ドトールコーヒーショップ 京橋中央通り店,東京都中央区京橋３‐６‐２１,03-5250-7780,"平　日:
06:45 - 21:00



土曜日:
08:00 - 19:30



日　祝:
08:00 - 19:00",なし,"総席数:
82


禁煙席:
56


喫煙席:
26"
https://sasp.mapion.co.jp/b/doutor/info/01011091/,ドトールコーヒーショップ 蕨西口店,埼玉県蕨市中央１‐２３,048-446-5881,"平　日:
06:30 - 21:30



土曜日:
07:30 - 21:30



日　祝:
07:30 - 20:30",なし,"総席数:
64


禁煙席:
45


喫煙席:
19"
https://sasp.mapion.co.jp/b/doutor/info/01011095/,ドトールコーヒーショップ 会津若松神明通り店,福島県会津若松市栄町２‐１４,0242-38-0633,"平　日:
08:00 - 20:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
56


禁煙席:
56


喫煙席:

-"
https://sasp.mapion.co.jp/b/doutor/info/01011100/,ドトールコーヒーショップ エッソ村山団地店,東京都東大和市芋窪６‐１０１０,050-3359-3522,"平　日:
04:00 - 03:00



土曜日:
04:00 - 03:00



日　祝:
04:00 - 03:00",なし,"総席数:
42


禁煙席:
28


喫煙席:
14"
https://sasp.mapion.co.jp/b/doutor/info/01011101/,ドトールコーヒーショップ エッソ港北ニュータウン店,神奈川県横浜市都筑区牛久保３‐３‐３３,050-3309-2683,"平　日:
07:00 - 23:00



土曜日:
07:00 - 23:00



日　祝:
07:00 - 23:00",なし,"総席数:
23


禁煙席:
14


喫煙席:
9"
https://sasp.mapion.co.jp/b/doutor/info/01011102/,ドトールコーヒーショップ エッソ西青葉店,神奈川県横浜市緑区長津田１‐２０‐２,050-3359-2736,"平　日:
07:30 - 22:00



土曜日:
07:30 - 22:00



日　祝:
07:30 - 22:00",なし,"総席数:
18


禁煙席:
10


喫煙席:
8"
https://sasp.mapion.co.jp/b/doutor/info/01011103/,ドトールコーヒーショップ エッソ入間店,埼玉県入間市宮寺２７０７‐２,050-3312-4605,"平　日:
07:00 - 23:00



土曜日:
07:00 - 23:00



日　祝:
07:00 - 23:00",なし,"総席数:
37


禁煙席:
25


喫煙席:
12"
https://sasp.mapion.co.jp/b/doutor/info/01011104/,ドトールコーヒーショップ エッソ狭山ヶ丘２１店,埼玉県所沢市林３‐５５６‐１,04-2949-2212,"平　日:
06:00 - 01:00



土曜日:
06:00 - 01:00



日　祝:
06:00 - 01:00",なし,"総席数:
51


禁煙席:
38


喫煙席:
13"
https://sasp.mapion.co.jp/b/doutor/info/01011105/,ドトールコーヒーショップ エッソ嵐山店,埼玉県東松山市上唐子１５０２‐１４,0493-22-5311,"平　日:
08:00 - 22:00



土曜日:
08:00 - 22:00



日　祝:
08:00 - 22:00",なし,"総席数:
43


禁煙席:
32


喫煙席:
11"
https://sasp.mapion.co.jp/b/doutor/info/01011109/,ドトールコーヒーショップ エッソ千葉都町店,千葉県千葉市中央区都町２‐６‐２８,043-231-3347,"平　日:
04:00 - 03:00



土曜日:
04:00 - 03:00



日　祝:
04:00 - 03:00",なし,"総席数:
35


禁煙席:
22


喫煙席:
13"
https://sasp.mapion.co.jp/b/doutor/info/01011110/,ドトールコーヒーショップ エッソ沼津店,静岡県沼津市中沢田３７５‐３,050-3312-1572,"平　日:
04:00 - 03:00



土曜日:
04:00 - 03:00



日　祝:
04:00 - 03:00",なし,"総席数:
43


禁煙席:
33


喫煙席:
10"
https://sasp.mapion.co.jp/b/doutor/info/01011120/,ドトールコーヒーショップ 上野浅草通り店,東京都台東区東上野４‐２‐３,03-5806-2051,"平　日:
07:15 - 21:00



土曜日:
08:00 - 20:00



日　祝:
08:00 - 20:00",なし,"総席数:
102


禁煙席:
62


喫煙席:
40"
